selector,seed,axis,ks_to_uniform,star_1d,max_gap,tail_share_p90
random,27,drought_peak_depth,0.3495391469335758,0.19820202464197592,0.2693142909772326,0.07
random,27,drought_onset_rate,0.5811326125990501,0.3787137547700164,0.21437073289998687,0.08
random,27,drought_recovery_rate,0.502157518549277,0.3324266813289279,0.1466834135145868,0.1
random,27,flood_peak_magnitude,0.3570572167793016,0.2018042441310272,0.24814691091352725,0.11
random,27,flood_pulse_duration,0.3977777777777778,0.26471624687205214,0.11111111111111105,0.12
random,27,flood_rise_rate,0.31981047836032506,0.20834947493892267,0.1512444756874366,0.09
random,28,drought_deficit_volume,0.29560798890572193,0.19628508455616944,0.08185745925885102,0.14
random,28,drought_duration,0.25148402274063897,0.15827573723876515,0.11782003528719842,0.13
random,28,drought_peak_depth,0.3195485359785452,0.190307493694497,0.1935003315221393,0.09
random,28,drought_onset_rate,0.6092166660834974,0.393785333656971,0.24684457934272153,0.07
random,28,drought_recovery_rate,0.48776820247682756,0.3290370921083933,0.14022272683478798,0.13
random,28,flood_peak_magnitude,0.36280607135483023,0.2213166522158418,0.2485135344355317,0.1
random,28,flood_pulse_duration,0.44777777777777783,0.277683317272318,0.11111111111111116,0.13
random,28,flood_rise_rate,0.3632570598563123,0.22160670017980186,0.19003895706074392,0.1
random,29,drought_deficit_volume,0.32971433349789103,0.19974924252742582,0.18479163129961218,0.08
random,29,drought_duration,0.2699000196039991,0.1586894723870291,0.0980199960792002,0.13
random,29,drought_peak_depth,0.2890583090172561,0.16891338152171187,0.1312779252935452,0.14
random,29,drought_onset_rate,0.5448715282152046,0.36572219814814,0.1030898429736764,0.12
random,29,drought_recovery_rate,0.4636791055248673,0.3012906207309772,0.12186721332489137,0.16
random,29,flood_peak_magnitude,0.3649379520852609,0.2112117810997634,0.18369113873943355,0.08
random,29,flood_pulse_duration,0.4366666666666667,0.2904339027246161,0.11111111111111116,0.08
random,29,flood_rise_rate,0.3527637330123916,0.21938133669498425,0.18165721806909563,0.1
random,30,drought_deficit_volume,0.33012663442451096,0.1999544758762381,0.1770650806812426,0.13
random,30,drought_duration,0.291484022740639,0.17500618495419398,0.1372279945108802,0.09
random,30,drought_peak_depth,0.2857249876796699,0.15832444892067074,0.1152912366947546,0.13
random,30,drought_onset_rate,0.5888708082069152,0.371777707159916,0.1819525121033989,0.1
random,30,drought_recovery_rate,0.4427860753300791,0.3105200953196971,0.14698320965252543,0.14
random,30,flood_peak_magnitude,0.352086868470363,0.20185986913476767,0.11084778563477682,0.14
random,30,flood_pulse_duration,0.4033333333333333,0.27982688652049387,0.11111111111111105,0.11
random,30,flood_rise_rate,0.3268804488382224,0.20002210655143068,0.10377665165237338,0.1
random,31,drought_deficit_volume,0.37030510472207473,0.22879234950682298,0.15463297041285207,0.09
random,31,drought_duration,0.34871201725151924,0.19454568530169522,0.07861203685551832,0.12
random,31,drought_peak_depth,0.31782313972017784,0.1873007623506996,0.1604550690934663,0.11
random,31,drought_onset_rate,0.6233404113391738,0.3976953411151263,0.2941747202528654,0.07
random,31,drought_recovery_rate,0.5290432800888742,0.3368496423493108,0.15187614429952734,0.11
random,31,flood_peak_magnitude,0.36115133227167656,0.2089863333144112,0.10670429009309135,0.12
random,31,flood_pulse_duration,0.4066666666666667,0.2527185522803328,0.11111111111111116,0.16
random,31,flood_rise_rate,0.3935000765061136,0.2414433111940115,0.12626347409323113,0.1
random,32,drought_deficit_volume,0.3477379137053155,0.203648515874592,0.11046367513090782,0.12
random,32,drought_duration,0.30990001960399916,0.18030690685961884,0.1176239952950402,0.11
random,32,drought_peak_depth,0.3107074800417339,0.18664527154506388,0.08688572001701311,0.11
random,32,drought_onset_rate,0.5935541300776376,0.38384012610485346,0.2285579502450571,0.12
random,32,drought_recovery_rate,0.4823724618851022,0.31750619890927406,0.242187172581787,0.15
random,32,flood_peak_magnitude,0.389491031785233,0.2112106854032381,0.19073579708086164,0.09
random,32,flood_pulse_duration,0.4066666666666667,0.26749524052533047,0.11111111111111116,0.11
random,32,flood_rise_rate,0.3533483474468161,0.2156447976701997,0.13645415315597353,0.1
random,33,drought_deficit_volume,0.38648012092369405,0.23660872813447442,0.25811420526482376,0.08
random,33,drought_duration,0.32910801803567924,0.20803796789866497,0.1176239952950402,0.07
random,33,drought_peak_depth,0.3758885576184117,0.21579675008248053,0.16633522673722634,0.07
random,33,drought_onset_rate,0.5242885939367075,0.34401747436750824,0.16867398101563924,0.16
random,33,drought_recovery_rate,0.5243812153213407,0.34287706689391256,0.22883157730718462,0.06
random,33,flood_peak_magnitude,0.37735050356462696,0.21857129234404707,0.1729592488521986,0.07
random,33,flood_pulse_duration,0.3833333333333334,0.2636074522635676,0.11111111111111116,0.12
random,33,flood_rise_rate,0.35232313762491696,0.22670107270384232,0.1125945259244876,0.08
random,34,drought_deficit_volume,0.3816180866657893,0.23960985782025343,0.17975720765206116,0.06
random,34,drought_duration,0.3799000196039991,0.21787496697020037,0.1568319937267203,0.09
random,34,drought_peak_depth,0.31720306477250626,0.18290061087649373,0.10739428760096081,0.1
random,34,drought_onset_rate,0.5148715282152045,0.34373211921655483,0.0829312724697645,0.16
random,34,drought_recovery_rate,0.47816253214277754,0.31916256975399115,0.3209525657363488,0.1
random,34,flood_peak_magnitude,0.3504027050640959,0.2005680720312414,0.1129982545868704,0.09
random,34,flood_pulse_duration,0.4455555555555556,0.3015740598596767,0.11111111111111116,0.07
random,34,flood_rise_rate,0.3308185218088314,0.2048950386099942,0.19454677544709742,0.12
random,35,drought_deficit_volume,0.3994097592556496,0.23800766306176027,0.13313121000303774,0.05
random,35,drought_duration,0.37950401881983914,0.21392948406135145,0.19623603215055863,0.07
random,35,drought_peak_depth,0.2910595377723051,0.17327606094498985,0.14042023841420836,0.14
random,35,drought_onset_rate,0.5720143958718313,0.3730918777165636,0.1435622560743744,0.09
random,35,drought_recovery_rate,0.4592167538303449,0.2944489389467967,0.1845381081545432,0.11
random,35,flood_peak_magnitude,0.3349051695291892,0.18148494316073524,0.11622332632039623,0.14
random,35,flood_pulse_duration,0.4277777777777778,0.2576460391340844,0.11111111111111116,0.15
random,35,flood_rise_rate,0.30913945770714935,0.19715099240922168,0.08138616449462144,0.11
random,36,drought_deficit_volume,0.3409634295316307,0.21370784452394045,0.08795608206190808,0.1
random,36,drought_duration,0.28950401881983917,0.17910122093598746,0.1176239952950403,0.12
random,36,drought_peak_depth,0.28610375040193636,0.16928356493226282,0.2439555028921484,0.14
random,36,drought_onset_rate,0.5579349213003142,0.3630630546125199,0.21279650560291197,0.11
random,36,drought_recovery_rate,0.5428158139138217,0.347556751127715,0.36829201461892636,0.05
random,36,flood_peak_magnitude,0.33573150034823884,0.18581932937799106,0.08762037465788342,0.12
random,36,flood_pulse_duration,0.3811111111111111,0.2431290365116074,0.11111111111111116,0.13
random,36,flood_rise_rate,0.355226922360549,0.2146717302663977,0.1178623272896846,0.12
random,37,drought_deficit_volume,0.31195410433442483,0.19369684955463473,0.12818055065408274,0.11
random,37,drought_duration,0.3095040188198392,0.17102742766838222,0.11782003528719842,0.12
random,37,drought_peak_depth,0.2540935223711238,0.14533029738501985,0.11604792909216388,0.16
random,37,drought_onset_rate,0.5420143958718313,0.35641538861672134,0.16212354816232122,0.12
random,37,drought_recovery_rate,0.5116476786664442,0.3352415756428899,0.1450404211505878,0.12
random,37,flood_peak_magnitude,0.40163058497016135,0.23578901128880342,0.2835704798941754,0.06
random,37,flood_pulse_duration,0.44777777777777783,0.2998528445672336,0.16666666666666663,0.07
random,37,flood_rise_rate,0.3935385415683883,0.23327962748160874,0.21837637008810162,0.06
random,38,drought_deficit_volume,0.3485481309934312,0.2107085322881537,0.12420520649742262,0.1
random,38,drought_duration,0.31910801803567923,0.18508169126535726,0.09821603607135843,0.13
random,38,drought_peak_depth,0.3450584504051899,0.17787859995838212,0.1106114399226572,0.11
random,38,drought_onset_rate,0.5294932698599073,0.3592582218125496,0.16740996435719813,0.13
random,38,drought_recovery_rate,0.5138311089401932,0.33718175915336357,0.22727874546499627,0.11
random,38,flood_peak_magnitude,0.36489332478590764,0.2171307713311835,0.275328609854701,0.11
random,38,flood_pulse_duration,0.47666666666666674,0.30546564333695575,0.2222222222222222,0.11
random,38,flood_rise_rate,0.3178034888274585,0.20491229957175405,0.21764420959856157,0.13
random,39,drought_deficit_volume,0.39529493527893367,0.22027227618172762,0.16658234409789785,0.12
random,39,drought_duration,0.33910801803567925,0.19036289321742217,0.0980199960792002,0.09
random,39,drought_peak_depth,0.2969315853151485,0.1756342025963847,0.1050257952940401,0.11
random,39,drought_onset_rate,0.5977105659508275,0.39488301713561175,0.19138428240738314,0.09
random,39,drought_recovery_rate,0.5314654798573704,0.3434919752053048,0.22348461327939573,0.07
random,39,flood_peak_magnitude,0.3399021747372153,0.20694914932100753,0.1463028190233685,0.1
random,39,flood_pulse_duration,0.3933333333333334,0.2617851819364169,0.11111111111111116,0.13
random,39,flood_rise_rate,0.3688918066084615,0.22727256731415343,0.08687853684280611,0.1
random,40,drought_deficit_volume,0.3211379497839789,0.18829604000375588,0.07865059921520257,0.11
random,40,drought_duration,0.301484022740639,0.1663678252269069,0.0784159968633602,0.09
random,40,drought_peak_depth,0.3008592172165466,0.17884864855513088,0.10589271030039993,0.11
random,40,drought_onset_rate,0.6108674399358118,0.40462785080074115,0.2894221734535022,0.09
random,40,drought_recovery_rate,0.5338810777774623,0.35556718013035493,0.25356569432179055,0.05
random,40,flood_peak_magnitude,0.38910597772457334,0.22399352187496185,0.17633616793878304,0.06
random,40,flood_pulse_duration,0.4755555555555556,0.3155105601723154,0.2222222222222222,0.07
random,40,flood_rise_rate,0.3537868349782666,0.21488673791479937,0.17094751679209685,0.1
random,41,drought_deficit_volume,0.36262933634550165,0.22417454043922225,0.14468064223934696,0.11
random,41,drought_duration,0.3095040188198392,0.1881483888650744,0.0980199960792002,0.1
random,41,drought_peak_depth,0.30572498767966994,0.17202389614498761,0.13586537889475558,0.1
random,41,drought_onset_rate,0.5142988582652276,0.34019007859914546,0.1244187868434844,0.14
random,41,drought_recovery_rate,0.5510046700518203,0.3628619349589042,0.21918242913676333,0.06
random,41,flood_peak_magnitude,0.36442291581202646,0.22079137335285579,0.1737998839806809,0.07
random,41,flood_pulse_duration,0.4711111111111111,0.29886513742885934,0.16666666666666663,0.07
random,41,flood_rise_rate,0.38361494222861475,0.2304001733664335,0.16746811626316993,0.07
random,42,drought_deficit_volume,0.3579347568337734,0.22632376251153513,0.17975720765206116,0.08
random,42,drought_duration,0.32990001960399906,0.19551961951413663,0.0980199960792002,0.12
random,42,drought_peak_depth,0.3684769988822624,0.19836087149234102,0.16609303017126753,0.1
random,42,drought_onset_rate,0.5632311115110145,0.3632843940568693,0.13300843762862713,0.13
random,42,drought_recovery_rate,0.5132687940809953,0.33811790935484276,0.2163617887692586,0.11
random,42,flood_peak_magnitude,0.32026311653314676,0.19936820060628488,0.24704884518926895,0.1
random,42,flood_pulse_duration,0.4566666666666667,0.2999300329932967,0.16666666666666663,0.09
random,42,flood_rise_rate,0.2992260347069134,0.19496852046575341,0.15625658705543044,0.15
random,43,drought_deficit_volume,0.368702353568154,0.2190630865473526,0.09801470206547747,0.09
random,43,drought_duration,0.3287120172515192,0.18630655923010125,0.0784159968633602,0.09
random,43,drought_peak_depth,0.30359208288267914,0.17490351977377475,0.20817213983657168,0.11
random,43,drought_onset_rate,0.5511439225403212,0.3441926339445567,0.14529922495315095,0.14
random,43,drought_recovery_rate,0.5050519094357219,0.3344003015991625,0.17601071613019315,0.09
random,43,flood_peak_magnitude,0.325112172425177,0.1849873209418861,0.1374295551763064,0.13
random,43,flood_pulse_duration,0.37666666666666665,0.25128435518450837,0.11111111111111116,0.14
random,43,flood_rise_rate,0.34841730213421856,0.21231226751475438,0.12812545014945675,0.08
random,44,drought_deficit_volume,0.31394836098427337,0.19817310625447296,0.09132651951052906,0.11
random,44,drought_duration,0.2791080180356792,0.16394439202988514,0.07861203685551832,0.12
random,44,drought_peak_depth,0.2944694023232839,0.17515531062550163,0.1605905508575043,0.14
random,44,drought_onset_rate,0.554795804884842,0.369894503894349,0.178208844697622,0.1
random,44,drought_recovery_rate,0.5654397403210305,0.3692467164605331,0.3025421516949872,0.06
random,44,flood_peak_magnitude,0.36975270728459264,0.22074409384568533,0.262265044903085,0.08
random,44,flood_pulse_duration,0.4322222222222222,0.2966312921065331,0.16666666666666663,0.09
random,44,flood_rise_rate,0.3804864818788216,0.22907242682001705,0.2536531724886736,0.08
random,45,drought_deficit_volume,0.3130802935745526,0.1916718988745619,0.15463297041285207,0.11
random,45,drought_duration,0.2722760243089589,0.17155361746523765,0.1176239952950403,0.1
random,45,drought_peak_depth,0.2768057672560835,0.1736901928254833,0.1433330013392865,0.15
random,45,drought_onset_rate,0.6041141780913527,0.4056317751528834,0.26609647923373714,0.08
random,45,drought_recovery_rate,0.5218442044643412,0.33053323957780056,0.14190388610475346,0.13
random,45,flood_peak_magnitude,0.40083386765773793,0.22916246756809955,0.16360806290818786,0.05
random,45,flood_pulse_duration,0.5055555555555555,0.3357652030883193,0.2222222222222222,0.04
random,45,flood_rise_rate,0.3694707621108124,0.2248510652256784,0.1443698908730704,0.07
random,46,drought_deficit_volume,0.3389411113518578,0.1961694356027292,0.10812678008079235,0.1
random,46,drought_duration,0.29069202117231896,0.158187057196885,0.0980199960792002,0.15
random,46,drought_peak_depth,0.29790066796310816,0.17898708233317087,0.14357307091844096,0.14
random,46,drought_onset_rate,0.6341141780913526,0.4067792491006571,0.16031727053236122,0.07
random,46,drought_recovery_rate,0.5702989118327328,0.35650353655878153,0.3466395670026341,0.07
random,46,flood_peak_magnitude,0.318656628534688,0.17901623282934534,0.08787413540875588,0.09
random,46,flood_pulse_duration,0.4355555555555556,0.28678399838274926,0.16666666666666663,0.08
random,46,flood_rise_rate,0.29199017726369614,0.18054713755026633,0.14342338960510603,0.14
random,47,drought_deficit_volume,0.39815315180886085,0.2455027764019356,0.24359297708542538,0.06
random,47,drought_duration,0.3799000196039991,0.22508571003552752,0.2548519898059204,0.07
random,47,drought_peak_depth,0.32700425900877683,0.1870259505676457,0.26514290479179703,0.11
random,47,drought_onset_rate,0.5609877144796839,0.35814016410881705,0.20106086338463103,0.14
random,47,drought_recovery_rate,0.4521154923129757,0.3080781774187359,0.17166091133573247,0.14
random,47,flood_peak_magnitude,0.3510685290437296,0.20622731664407012,0.16047040567703674,0.11
random,47,flood_pulse_duration,0.41555555555555557,0.2650238750018352,0.16666666666666663,0.09
random,47,flood_rise_rate,0.3795938236398624,0.2262450147485855,0.14531563815610837,0.09
random,48,drought_deficit_volume,0.3049877393010609,0.18781791674301113,0.12818055065408274,0.14
random,48,drought_duration,0.2618800235247989,0.14748860759331364,0.07861203685551832,0.12
random,48,drought_peak_depth,0.2815695305903567,0.1778248126093833,0.08672056018062824,0.15
random,48,drought_onset_rate,0.6300515522202388,0.40594881884298,0.3276492210545755,0.06
random,48,drought_recovery_rate,0.5226207025665315,0.33683367533721725,0.22594380968498584,0.1
random,48,flood_peak_magnitude,0.3666949568352422,0.22198826040916847,0.24948135074640942,0.08
random,48,flood_pulse_duration,0.4255555555555556,0.2754726577814685,0.16666666666666663,0.07
random,48,flood_rise_rate,0.3739063466671168,0.2286907044624256,0.22480394763917821,0.08
random,49,drought_deficit_volume,0.3189774341311578,0.19098017816686996,0.12420520649742262,0.11
random,49,drought_duration,0.291088021956479,0.16521746166117682,0.13742403450303842,0.11
random,49,drought_peak_depth,0.3375951863101261,0.18561069367745303,0.1607657228388577,0.07
random,49,drought_onset_rate,0.47183681056451166,0.33766674012158626,0.15997078220668082,0.17
random,49,drought_recovery_rate,0.5658985562007462,0.38025695470696197,0.4488138025443771,0.06
random,49,flood_peak_magnitude,0.37118649307976204,0.21436430827372077,0.10984573749192972,0.11
random,49,flood_pulse_duration,0.46666666666666673,0.2984155690507001,0.16666666666666663,0.09
random,49,flood_rise_rate,0.3578016485829615,0.21241230395415614,0.09128511263516348,0.12
