preset,formulation,n_realizations,realization_years,sim_start,sim_end,k_concurrent,realization_batch,mode,rank,hostname,stagger_s,eval_index,kind,wall_seconds,ru_maxrss_mb,mem_available_mb,objs_ok,obj0,obj1,obj2,t_start_epoch,job_id,code_sha
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,4,a007.anvil.rcac.purdue.edu,4,3,warm,74.52,707.7,167791.7,True,-0.284211,35.0,-0.3,1783976285.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,4,a007.anvil.rcac.purdue.edu,4,0,cold,72.444,577.1,190075.2,True,-0.284211,35.0,-0.3,1783983427.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,4,a007.anvil.rcac.purdue.edu,4,1,warm,75.415,708.5,173252.1,True,-0.284211,35.0,-0.3,1783983499.6,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,4,a007.anvil.rcac.purdue.edu,4,2,warm,74.826,708.5,167577.5,True,-0.284211,35.0,-0.3,1783983575.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,5,a007.anvil.rcac.purdue.edu,5,0,cold,73.697,578.7,189986.0,True,-0.284211,35.0,-0.3,1783970754.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,5,a007.anvil.rcac.purdue.edu,5,1,warm,74.729,710.4,173263.8,True,-0.284211,35.0,-0.3,1783970828.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,5,a007.anvil.rcac.purdue.edu,5,2,warm,75.245,710.4,168077.9,True,-0.284211,35.0,-0.297368,1783970902.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,5,a007.anvil.rcac.purdue.edu,5,3,warm,74.857,710.5,167976.7,True,-0.284211,35.0,-0.3,1783970977.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,5,a007.anvil.rcac.purdue.edu,5,4,warm,75.386,710.5,169985.8,True,-0.284211,35.0,-0.3,1783971052.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,5,a007.anvil.rcac.purdue.edu,5,0,cold,72.497,578.9,190055.7,True,-0.284211,35.0,-0.3,1783976063.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,5,a007.anvil.rcac.purdue.edu,5,1,warm,73.853,710.2,173355.0,True,-0.284211,35.0,-0.3,1783976136.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,5,a007.anvil.rcac.purdue.edu,5,2,warm,74.295,710.2,167843.9,True,-0.284211,35.0,-0.3,1783976210.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,5,a007.anvil.rcac.purdue.edu,5,3,warm,73.789,711.4,167760.8,True,-0.284211,35.0,-0.3,1783976284.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,5,a007.anvil.rcac.purdue.edu,5,0,cold,71.94,575.4,190096.2,True,-0.284211,35.0,-0.3,1783983428.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,5,a007.anvil.rcac.purdue.edu,5,1,warm,74.33,706.8,173241.7,True,-0.284211,35.0,-0.3,1783983500.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,5,a007.anvil.rcac.purdue.edu,5,2,warm,74.156,706.8,167556.3,True,-0.284211,35.0,-0.3,1783983574.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,6,a007.anvil.rcac.purdue.edu,6,0,cold,74.331,577.2,189794.0,True,-0.284211,35.0,-0.3,1783970755.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,6,a007.anvil.rcac.purdue.edu,6,1,warm,75.708,709.1,173075.0,True,-0.284211,35.0,-0.3,1783970829.6,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,6,a007.anvil.rcac.purdue.edu,6,2,warm,76.14,709.1,168081.3,True,-0.284211,35.0,-0.3,1783970905.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,6,a007.anvil.rcac.purdue.edu,6,3,warm,75.499,709.1,167931.6,True,-0.284211,35.0,-0.3,1783970981.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,6,a007.anvil.rcac.purdue.edu,6,4,warm,75.244,709.1,169992.7,True,-0.284211,35.0,-0.3,1783971056.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,6,a007.anvil.rcac.purdue.edu,6,0,cold,73.331,578.1,189784.7,True,-0.284211,35.0,-0.3,1783976064.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,6,a007.anvil.rcac.purdue.edu,6,1,warm,74.935,709.8,173212.3,True,-0.284211,35.0,-0.3,1783976138.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,6,a007.anvil.rcac.purdue.edu,6,2,warm,75.173,709.8,167851.7,True,-0.284211,35.0,-0.3,1783976213.1,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,6,a007.anvil.rcac.purdue.edu,6,3,warm,74.768,709.8,167841.5,True,-0.284211,35.0,-0.3,1783976288.3,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,6,a007.anvil.rcac.purdue.edu,6,0,cold,72.149,577.9,189871.7,True,-0.284211,35.0,-0.3,1783983429.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,6,a007.anvil.rcac.purdue.edu,6,1,warm,73.674,709.1,173252.1,True,-0.284211,35.0,-0.3,1783983501.3,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,6,a007.anvil.rcac.purdue.edu,6,2,warm,74.259,709.1,167568.6,True,-0.284211,35.0,-0.3,1783983574.9,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,7,a007.anvil.rcac.purdue.edu,7,0,cold,73.616,575.2,189771.5,True,-0.284211,35.0,-0.3,1783970756.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,7,a007.anvil.rcac.purdue.edu,7,1,warm,75.131,706.5,173072.7,True,-0.284211,35.0,-0.3,1783970829.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,7,a007.anvil.rcac.purdue.edu,7,2,warm,74.856,706.5,168081.6,True,-0.284211,35.0,-0.3,1783970905.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,7,a007.anvil.rcac.purdue.edu,7,3,warm,75.05,706.5,167977.9,True,-0.284211,35.0,-0.3,1783970979.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,7,a007.anvil.rcac.purdue.edu,7,4,warm,74.861,706.5,169996.1,True,-0.284211,35.0,-0.3,1783971054.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,7,a007.anvil.rcac.purdue.edu,7,0,cold,72.889,578.3,189740.4,True,-0.284211,35.0,-0.3,1783976065.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,7,a007.anvil.rcac.purdue.edu,7,1,warm,74.158,709.8,173209.4,True,-0.284211,35.0,-0.3,1783976138.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,7,a007.anvil.rcac.purdue.edu,7,2,warm,74.72,709.8,167848.7,True,-0.284211,35.0,-0.3,1783976212.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,7,a007.anvil.rcac.purdue.edu,7,3,warm,74.035,711.1,167855.5,True,-0.284211,35.0,-0.302632,1783976287.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,7,a007.anvil.rcac.purdue.edu,7,0,cold,73.282,577.9,189580.1,True,-0.284211,35.0,-0.3,1783983430.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,7,a007.anvil.rcac.purdue.edu,7,1,warm,75.098,709.6,173043.2,True,-0.284211,35.0,-0.3,1783983503.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,7,a007.anvil.rcac.purdue.edu,7,2,warm,74.643,709.6,167591.3,True,-0.284211,35.0,-0.3,1783983578.5,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,8,a007.anvil.rcac.purdue.edu,8,0,cold,73.118,578.4,189772.4,True,-0.284211,35.0,-0.3,1783970757.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,8,a007.anvil.rcac.purdue.edu,8,1,warm,74.749,709.7,173075.6,True,-0.284211,35.0,-0.3,1783970830.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,8,a007.anvil.rcac.purdue.edu,8,2,warm,74.701,709.7,168081.6,True,-0.284211,35.0,-0.3,1783970905.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,8,a007.anvil.rcac.purdue.edu,8,3,warm,74.248,710.8,167942.7,True,-0.284211,35.0,-0.3,1783970979.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,8,a007.anvil.rcac.purdue.edu,8,4,warm,74.546,710.8,169991.2,True,-0.284211,35.0,-0.3,1783971054.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,8,a007.anvil.rcac.purdue.edu,8,0,cold,73.961,578.3,189532.5,True,-0.284211,35.0,-0.3,1783976066.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,8,a007.anvil.rcac.purdue.edu,8,1,warm,75.079,709.6,173180.2,True,-0.284211,35.0,-0.3,1783976140.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,8,a007.anvil.rcac.purdue.edu,8,2,warm,75.449,709.6,167849.1,True,-0.284211,35.0,-0.3,1783976215.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,8,a007.anvil.rcac.purdue.edu,8,3,warm,74.974,709.6,168078.7,True,-0.284211,35.0,-0.3,1783976291.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,8,a007.anvil.rcac.purdue.edu,8,0,cold,74.098,577.1,189380.0,True,-0.284211,35.0,-0.3,1783983431.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,8,a007.anvil.rcac.purdue.edu,8,1,warm,75.941,708.8,172929.5,True,-0.284211,35.0,-0.3,1783983505.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,8,a007.anvil.rcac.purdue.edu,8,2,warm,75.546,708.8,167618.3,True,-0.284211,35.0,-0.3,1783983581.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,9,a007.anvil.rcac.purdue.edu,9,0,cold,74.291,578.0,189402.4,True,-0.284211,35.0,-0.3,1783970758.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,9,a007.anvil.rcac.purdue.edu,9,1,warm,75.191,708.5,172977.0,True,-0.284211,35.0,-0.3,1783970832.5,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,9,a007.anvil.rcac.purdue.edu,9,2,warm,75.881,708.5,168075.0,True,-0.284211,35.0,-0.3,1783970907.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,9,a007.anvil.rcac.purdue.edu,9,3,warm,75.783,709.8,168118.0,True,-0.284211,35.0,-0.3,1783970983.6,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,9,a007.anvil.rcac.purdue.edu,9,4,warm,75.376,709.8,170016.4,True,-0.284211,35.0,-0.3,1783971059.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,9,a007.anvil.rcac.purdue.edu,9,0,cold,74.103,579.0,189426.3,True,-0.284211,35.0,-0.3,1783976067.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,9,a007.anvil.rcac.purdue.edu,9,1,warm,74.792,710.8,173015.0,True,-0.284211,35.0,-0.3,1783976142.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,9,a007.anvil.rcac.purdue.edu,9,2,warm,75.157,710.8,167857.6,True,-0.284211,35.0,-0.3,1783976216.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,9,a007.anvil.rcac.purdue.edu,9,3,warm,75.12,710.9,168093.0,True,-0.284211,35.0,-0.3,1783976291.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,9,a007.anvil.rcac.purdue.edu,9,0,cold,73.645,577.8,189305.8,True,-0.284211,35.0,-0.3,1783983432.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,9,a007.anvil.rcac.purdue.edu,9,1,warm,75.338,709.1,172926.5,True,-0.284211,35.0,-0.3,1783983505.8,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,9,a007.anvil.rcac.purdue.edu,9,2,warm,75.208,709.1,167607.7,True,-0.284211,35.0,-0.3,1783983581.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,10,a007.anvil.rcac.purdue.edu,10,0,cold,73.951,577.8,189354.6,True,-0.284211,35.0,-0.3,1783970759.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,10,a007.anvil.rcac.purdue.edu,10,1,warm,74.958,709.8,172993.6,True,-0.284211,35.0,-0.3,1783970833.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,10,a007.anvil.rcac.purdue.edu,10,2,warm,75.411,709.8,168074.9,True,-0.284211,35.0,-0.3,1783970908.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,10,a007.anvil.rcac.purdue.edu,10,3,warm,74.738,709.9,167976.8,True,-0.284211,35.0,-0.3,1783970983.6,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,10,a007.anvil.rcac.purdue.edu,10,4,warm,74.734,709.9,170005.9,True,-0.284211,35.0,-0.3,1783971058.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,10,a007.anvil.rcac.purdue.edu,10,0,cold,73.885,578.4,189348.2,True,-0.284211,35.0,-0.3,1783976068.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,10,a007.anvil.rcac.purdue.edu,10,1,warm,74.107,709.7,173011.8,True,-0.284211,35.0,-0.3,1783976142.7,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,10,a007.anvil.rcac.purdue.edu,10,2,warm,74.585,709.7,167853.3,True,-0.284211,35.0,-0.3,1783976216.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,10,a007.anvil.rcac.purdue.edu,10,3,warm,74.402,709.9,168084.6,True,-0.284211,35.0,-0.3,1783976291.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,10,a007.anvil.rcac.purdue.edu,10,0,cold,73.667,575.7,189246.4,True,-0.284211,35.0,-0.3,1783983433.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,10,a007.anvil.rcac.purdue.edu,10,1,warm,74.838,707.3,172936.6,True,-0.284211,35.0,-0.3,1783983506.8,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,10,a007.anvil.rcac.purdue.edu,10,2,warm,75.345,707.3,167619.2,True,-0.284211,35.0,-0.3,1783983581.6,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,11,a007.anvil.rcac.purdue.edu,11,0,cold,73.788,578.4,189323.9,True,-0.284211,35.0,-0.3,1783970760.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,11,a007.anvil.rcac.purdue.edu,11,1,warm,74.198,709.4,173004.9,True,-0.284211,35.0,-0.3,1783970834.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,11,a007.anvil.rcac.purdue.edu,11,2,warm,74.867,709.4,168079.6,True,-0.284211,35.0,-0.3,1783970908.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,11,a007.anvil.rcac.purdue.edu,11,3,warm,74.211,709.5,167946.9,True,-0.284211,35.0,-0.3,1783970983.1,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,11,a007.anvil.rcac.purdue.edu,11,4,warm,74.091,709.5,169981.5,True,-0.284211,35.0,-0.3,1783971057.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,11,a007.anvil.rcac.purdue.edu,11,0,cold,74.706,578.4,189014.1,True,-0.284211,35.0,-0.3,1783976069.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,11,a007.anvil.rcac.purdue.edu,11,1,warm,75.321,709.8,172908.6,True,-0.284211,35.0,-0.3,1783976144.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,11,a007.anvil.rcac.purdue.edu,11,2,warm,74.977,709.8,167864.0,True,-0.284211,35.0,-0.3,1783976219.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,11,a007.anvil.rcac.purdue.edu,11,3,warm,74.924,709.8,168101.0,True,-0.284211,35.0,-0.3,1783976294.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,11,a007.anvil.rcac.purdue.edu,11,0,cold,73.585,578.5,189130.1,True,-0.284211,35.0,-0.3,1783983434.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,11,a007.anvil.rcac.purdue.edu,11,1,warm,74.335,710.8,172887.1,True,-0.284211,35.0,-0.3,1783983507.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,11,a007.anvil.rcac.purdue.edu,11,2,warm,74.175,710.8,167602.3,True,-0.284211,35.0,-0.3,1783983582.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,12,a007.anvil.rcac.purdue.edu,12,0,cold,73.397,577.7,189222.6,True,-0.284211,35.0,-0.3,1783970761.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,12,a007.anvil.rcac.purdue.edu,12,1,warm,74.161,709.8,173022.9,True,-0.284211,35.0,-0.3,1783970834.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,12,a007.anvil.rcac.purdue.edu,12,2,warm,74.342,709.8,168079.6,True,-0.284211,35.0,-0.3,1783970908.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,12,a007.anvil.rcac.purdue.edu,12,3,warm,74.246,710.0,167981.3,True,-0.284211,35.0,-0.3,1783970983.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,12,a007.anvil.rcac.purdue.edu,12,4,warm,74.388,710.0,169987.9,True,-0.284211,35.0,-0.3,1783971057.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,12,a007.anvil.rcac.purdue.edu,12,0,cold,74.523,576.1,189019.8,True,-0.284211,35.0,-0.3,1783976070.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,12,a007.anvil.rcac.purdue.edu,12,1,warm,74.8,706.9,172936.2,True,-0.284211,35.0,-0.3,1783976145.4,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,12,a007.anvil.rcac.purdue.edu,12,2,warm,74.975,706.9,167858.1,True,-0.284211,35.0,-0.3,1783976220.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,12,a007.anvil.rcac.purdue.edu,12,3,warm,74.993,708.0,168132.9,True,-0.284211,35.0,-0.3,1783976295.2,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,12,a007.anvil.rcac.purdue.edu,12,0,cold,74.08,580.1,188897.6,True,-0.284211,35.0,-0.3,1783983435.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,12,a007.anvil.rcac.purdue.edu,12,1,warm,74.233,710.6,172843.6,True,-0.284211,35.0,-0.3,1783983509.2,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,12,a007.anvil.rcac.purdue.edu,12,2,warm,74.725,710.6,167631.1,True,-0.284211,35.0,-0.3,1783983583.4,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,13,a007.anvil.rcac.purdue.edu,13,0,cold,73.692,578.4,189005.8,True,-0.284211,35.0,-0.3,1783970762.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,13,a007.anvil.rcac.purdue.edu,13,1,warm,74.042,709.0,172917.2,True,-0.284211,35.0,-0.3,1783970835.9,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,13,a007.anvil.rcac.purdue.edu,13,2,warm,74.414,709.0,168070.1,True,-0.284211,35.0,-0.3,1783970910.0,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,13,a007.anvil.rcac.purdue.edu,13,3,warm,74.299,710.1,167980.0,True,-0.284211,35.0,-0.3,1783970984.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,13,a007.anvil.rcac.purdue.edu,13,4,warm,74.038,710.1,170001.1,True,-0.284211,35.0,-0.3,1783971058.7,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,13,a007.anvil.rcac.purdue.edu,13,0,cold,73.76,576.7,189023.1,True,-0.284211,35.0,-0.3,1783976071.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,13,a007.anvil.rcac.purdue.edu,13,1,warm,74.831,710.1,172938.6,True,-0.284211,35.0,-0.3,1783976145.6,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,13,a007.anvil.rcac.purdue.edu,13,2,warm,74.354,710.1,167857.0,True,-0.284211,35.0,-0.3,1783976220.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,13,a007.anvil.rcac.purdue.edu,13,3,warm,74.807,710.1,168088.5,True,-0.284211,35.0,-0.3,1783976294.8,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,13,a007.anvil.rcac.purdue.edu,13,0,cold,73.563,578.3,188843.1,True,-0.284211,35.0,-0.3,1783983436.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,13,a007.anvil.rcac.purdue.edu,13,1,warm,74.357,708.8,172791.2,True,-0.284211,35.0,-0.3,1783983509.7,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,13,a007.anvil.rcac.purdue.edu,13,2,warm,73.965,708.8,167631.1,True,-0.284211,35.0,-0.3,1783983584.0,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,14,a007.anvil.rcac.purdue.edu,14,0,cold,74.119,578.4,188776.5,True,-0.284211,35.0,-0.3,1783970763.3,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,14,a007.anvil.rcac.purdue.edu,14,1,warm,74.406,709.7,172916.2,True,-0.284211,35.0,-0.3,1783970837.4,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,14,a007.anvil.rcac.purdue.edu,14,2,warm,74.78,709.7,168072.4,True,-0.284211,35.0,-0.3,1783970911.8,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,14,a007.anvil.rcac.purdue.edu,14,3,warm,74.657,710.1,168167.2,True,-0.284211,35.0,-0.3,1783970986.6,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,spot,14,a007.anvil.rcac.purdue.edu,14,4,warm,73.819,710.1,170016.4,True,-0.284211,35.0,-0.297368,1783971061.2,19153718,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,14,a007.anvil.rcac.purdue.edu,14,0,cold,74.646,577.8,188690.3,True,-0.284211,35.0,-0.3,1783976072.9,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,14,a007.anvil.rcac.purdue.edu,14,1,warm,75.484,708.3,172800.8,True,-0.284211,35.0,-0.3,1783976147.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,14,a007.anvil.rcac.purdue.edu,14,2,warm,75.53,708.3,167862.6,True,-0.284211,35.0,-0.3,1783976223.0,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,batch,14,a007.anvil.rcac.purdue.edu,14,3,warm,74.959,709.4,168175.4,True,-0.284211,35.0,-0.3,1783976298.5,19153719,
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,14,a007.anvil.rcac.purdue.edu,14,0,cold,74.152,577.6,188593.9,True,-0.284211,35.0,-0.3,1783983437.1,19163445,8c60ecd-dirty
kn_20yr_n20,ffmp,20,20,1945-10-01,1965-09-30,128,0,ladder,14,a007.anvil.rcac.purdue.edu,14,1,warm,74.642,708.8,172706.5,True,-0.284211,35.0,-0.3,1783983511.3,19163445,8c60ecd-dirty
